"dsiid","val"
21583,1
20040,1.42857142857143
19097,1
19369,5.3
18788,4.1
18799,12
19911,1.875
19227,4.5
19546,3
19548,9.6
19840,4.4
20133,1.83333333333333
20098,1
20074,1.75
20167,3.3
20175,37
19572,8.27272727272727
19575,9
19579,2.55555555555556
19622,8.09090909090909
19237,16.7272727272727
19547,1.57142857142857
19551,8.4
19961,5.3
19982,4.7
19756,5.3
19762,5.22222222222222
19781,8.4
19782,7.375
19959,2
19671,9.54545454545454
21568,3.33333333333333
21602,10.7142857142857
21618,34.1818181818182
21637,5.63636363636364
21652,23
21529,1.7
21546,1.625
21556,9.11111111111111
21409,5.1
20551,10.625
20574,3.11111111111111
20899,1.4
20468,1.6
21476,2.14285714285714
21391,9.77777777777778
21392,2.55555555555556
20977,55.2727272727273
20974,2.11111111111111
20939,4
20288,2.75
20291,3
20314,2.375
20967,3.5
20968,3.55555555555556
20969,3.3
20970,3.4
18599,3.11111111111111
18609,16.3333333333333
19333,8.5
18546,5
18548,4
18564,2
18587,7.44444444444444
19332,8.77777777777778
18651,6.28571428571429
18652,7.28571428571429
18735,8.14285714285714
18658,8.2
18689,13.6666666666667
18692,1
18693,2
18697,3.5
19357,5.8
18545,1
18151,1.5
18161,1
18210,4.16666666666667
18232,3.83333333333333
18240,7
19285,25.3333333333333
18263,8.36363636363636
18269,1
18078,25
17949,8.90909090909091
17950,15.4545454545455
17969,29.9090909090909
17972,30.8888888888889
18095,28
17991,1.5
17999,1.66666666666667
18001,1.5
17966,2
18488,1
18502,1
18522,1
19316,1.55555555555556
18535,1
18399,13
18297,19
18411,1.33333333333333
18448,9.6
18469,5
18471,1.5
18472,13.3636363636364
19123,1.33333333333333
19131,9
19140,3.72727272727273
19466,4.625
19469,15.2727272727273
19152,1
19072,3.5
19456,22.3636363636364
19215,1
19194,1
19477,18.4285714285714
18866,11.1
18873,7.8
18890,2.25
18932,7.6
18789,2.625
18798,2.22222222222222
18980,2
19009,1.33333333333333
19011,1
19035,3
19435,3.11111111111111
18970,1.33333333333333
18971,34.6
21660,2.28571428571429
3410,45.6666666666667
2824,10.3333333333333
2849,5.57142857142857
2709,5.90909090909091
2479,1
3232,1.66666666666667
3062,1
2977,2
5402,6.3
5750,1.75
5129,2.16666666666667
5526,1.6
5645,1.66666666666667
5998,2
6002,1.5
6006,5.25
4057,1.33333333333333
4902,10.9090909090909
4398,1.16666666666667
4288,1
4507,1
22052,6.66666666666667
22024,6.28571428571429
22069,5.57142857142857
22075,5.42857142857143
22124,4.66666666666667
22128,2.71428571428571
21931,3.11111111111111
22131,1.16666666666667
21838,1.66666666666667
21814,2.33333333333333
21728,1.5
21737,2
21739,4.5
21744,1.71428571428571
21807,3.85714285714286
21763,6.375
21905,13.5714285714286
21908,7.14285714285714
21988,1
2057,8.9
994,4.77777777777778
1085,16
1347,7.2
13172,15
12595,1.66666666666667
12538,1
12462,1
12495,1.57142857142857
12102,3.9
11934,4.8
12293,2.5
12300,2.6
12305,2.16666666666667
12291,9.8
12261,1.66666666666667
12271,8
12281,2.71428571428571
12284,6.63636363636364
12255,1
14163,5
14149,1.4
14224,2.57142857142857
13893,88
13894,20.6666666666667
13781,3
13778,1.25
13777,1.5
12873,4
13598,7
13537,2.27272727272727
12760,1
12924,2
13027,27.2222222222222
13032,7.25
13037,1.66666666666667
13065,10.125
13756,5.1
13772,1
13603,4.33333333333333
13607,3.16666666666667
11792,4.125
9918,1.4
9978,1.5
10271,1.6
9663,16.9090909090909
9690,24.5
9691,18.6
10330,14.8
10352,2.22222222222222
10142,2.7
9626,2.44444444444444
8931,3.7
8951,7.7
8962,2.7
8984,23.5
9312,2
9224,2
8779,11.9
8781,8.42857142857143
8782,3.57142857142857
8783,5.1
8853,4.55555555555556
9091,1.5
9544,1
9350,1.42857142857143
10355,1.33333333333333
11261,1
11129,1.6
11361,5.66666666666667
11183,30.8181818181818
11210,1.28571428571429
11693,1.25
11842,1.33333333333333
11855,1
11864,1.75
11866,22
11868,19.7272727272727
10451,59.4
10509,10.875
10743,10.5555555555556
10651,2.375
10387,15.0909090909091
10390,8
10424,12.2222222222222
10625,49.75
10772,12.75
11039,95.6
11060,39.25
11330,33.5
10816,1
10844,1
10864,1.25
10889,1.33333333333333
10948,2.16666666666667
14107,2.66666666666667
17619,1
17697,1.625
17287,1.5
17099,8.81818181818182
17223,1.57142857142857
16432,7
16654,25.3636363636364
16666,1.33333333333333
16668,1.33333333333333
16720,1
16458,2
16460,3.71428571428571
16544,1
16559,1
16584,5.18181818181818
16593,1.66666666666667
18656,1.66666666666667
18679,8.90909090909091
18710,3.42857142857143
19317,5.2
19318,7.36363636363636
18902,2
18857,1
18860,1
18861,1
18427,2
17554,1
17562,1
17800,1.33333333333333
17832,1.33333333333333
17724,1
18195,1.33333333333333
18331,2
17880,1
18003,1.5
18128,1
15099,1
15089,1
14361,1.33333333333333
14372,2.25
14326,2
14489,1.4
14494,1.75
14510,6.9
14563,1
14565,2.6
15847,1.66666666666667
16310,1
15824,8.36363636363636
16338,1.5
15377,2.83333333333333
15435,4.875
14871,1.66666666666667
14885,16.1818181818182
14904,4.81818181818182
14924,4.1
15536,4
16039,5.5
4072,1
4419,1.8
4425,1
4120,2.6
3969,22.7272727272727
3909,2.4
3895,2.25
5102,18.8
5142,1.25
5159,3.90909090909091
5180,2.7
5015,1
4532,1.5
4570,2.3
4655,1
4577,1
4808,1
2858,6.5
3116,4.75
3126,2.75
3069,2.57142857142857
2727,2
2557,3.72727272727273
2559,4.11111111111111
2820,2.6
2610,2.3
2620,4.14285714285714
3614,2.66666666666667
3508,4.4
3382,2.5
3254,2.75
7470,1
7280,4.63636363636364
7420,1.66666666666667
7703,5.54545454545455
7714,13.4545454545455
7689,1
6336,1.25
6779,1.66666666666667
6781,1.4
6879,2
7162,1
8026,1
8620,1
8630,1.33333333333333
8229,1
8541,1
7943,1.5
8004,1.5
7954,1.33333333333333
6020,1
6116,1
5682,10.4
5979,1
5795,1
5875,19.1
6510,12
5524,11.8
6148,1
6237,1
6267,1
4727,1.33333333333333
4989,1
5476,1
7707,1.5
7372,1
7991,1
7139,1
2684,3.375
2621,1.33333333333333
1595,1.5
1343,1.4
1742,1.16666666666667
3950,4.7
4074,1
3265,4.55555555555556
3266,3.9
3202,1
3666,2.5
3667,7.5
3668,3.72727272727273
3592,5.27272727272727
3439,4.90909090909091
3279,1
17557,1
17908,1
18155,7.2
18156,7.25
18217,4.66666666666667
18225,2.33333333333333
18255,12.8571428571429
18265,31.6363636363636
18308,1.33333333333333
18315,1
17049,2.83333333333333
15316,16.4
15548,10.5454545454545
15635,16.4
16320,1.33333333333333
14814,1
15826,4.75
16417,2.5
18805,5.45454545454545
22082,8
22083,5.7
46,1
21580,1
21603,2.5
21654,1
21661,5
55,1
1029,5.66666666666667
824,6.5
19685,2.33333333333333
19711,1.5
19390,10.7
19526,13.5
20279,2
20802,3.5
19842,1
20015,5
19896,3.2
20325,1
20134,1
11455,3.5
11483,6.5
11823,1.5
11327,1
11124,1.5
11670,1
12000,3.33333333333333
13070,1.5
11675,2
10790,2
8785,3.25
8869,1
8907,1.66666666666667
8910,1.5
8966,2.66666666666667
8996,2
8370,3.33333333333333
8633,1.75
8697,1
10276,6.6
10067,22.3
10293,24.2
10534,1.71428571428571
10270,3.3
9716,2.42857142857143
9757,4.6
10269,2.16666666666667
13036,9.54545454545454
13877,3.7
12985,6.11111111111111
13576,3.55555555555556
12836,4.125
12843,22.5454545454545
12998,7.5
13907,2.4
14567,6.8
14029,1
14035,6.72727272727273
14063,9.1
13180,9.77777777777778
12345,2.375
12439,6.33333333333333
11506,5.7
11854,24.75
11859,4.42857142857143
10065,1.33333333333333
10637,2.125
12359,3.3
11759,1.4
11884,1.25
12137,3.875
8660,6.5
8712,1
8925,2
9180,5.1
8571,4.54545454545455
7952,40.5454545454545
8045,2.7
13357,4.8
17218,2.25
17250,4
17286,1.77777777777778
17288,1.83333333333333
16871,1
18854,2
17719,5.1
17799,6.4
17828,3.25
18182,1
18215,1.5
13063,2.66666666666667
14238,1
12964,4.16666666666667
13434,2.5
12756,2.33333333333333
15380,1.25
14698,3.33333333333333
14616,8.22222222222222
15030,14.2727272727273
3068,5.8
3205,1
2926,2
3505,1.71428571428571
1430,13.7272727272727
2109,3.42857142857143
1926,10.7
5633,3
6238,1
3687,7.72727272727273
18914,1.42857142857143
12566,1.75
13461,5.11111111111111
12808,1.71428571428571
14159,1.33333333333333
8774,1.2
9600,9.28571428571429
9611,1.33333333333333
7811,1
7960,10.75
8030,2.125
10566,40.7272727272727
10545,7
94,1.5
115,2
197,1.75
1271,11
1272,1.5
15062,8.1
16337,1
15780,5.5
19991,3.4
18856,3.5
19275,1
18259,15.6
1902,7.72727272727273
1531,8.5
3021,8.42857142857143
2853,18.2727272727273
1222,3.5
20425,5.1
20504,6.88888888888889
20518,1.83333333333333
20798,7
18930,1
18997,1
22095,2.75
22168,3.28571428571429
21324,1.44444444444444
6486,8.22222222222222
6489,1
4882,2.6
4333,2.88888888888889
4076,1.33333333333333
15794,1.88888888888889
15593,3.57142857142857
15809,2.88888888888889
16387,7.71428571428571
16440,1.25
16515,2.55555555555556
14639,2.22222222222222
14685,1.44444444444444
15188,7
16017,4.7
16124,1.625
15455,2
15537,9.28571428571429
17344,3.28571428571429
17392,1.2
17428,3.22222222222222
18202,1.83333333333333
18242,1.28571428571429
18292,1
18415,1.2
18420,2
18458,1
18139,1.25
17579,3.5
18019,1.11111111111111
17883,3.375
17994,3.9
16701,2
16705,3.625
16719,4.875
16592,1.85714285714286
16600,2.66666666666667
17092,4
17115,3.625
17175,5
17029,1
16915,2.14285714285714
12573,1.88888888888889
12638,1.6
12639,2
12640,3.5
12413,6.75
12419,1.16666666666667
12484,2.375
13456,3.66666666666667
12371,2.14285714285714
11919,7.125
11726,2.88888888888889
12270,2.88888888888889
12283,2
12327,1.375
11990,4.90909090909091
14278,1
14096,1.66666666666667
14114,3.44444444444444
14512,1
14467,2.77777777777778
15019,9.57142857142857
12872,2.18181818181818
13565,2.625
12930,3.1
13926,1.5
12994,1.4
13758,1.625
13768,1.44444444444444
2468,1.42857142857143
2803,2
2852,2.25
1821,2.28571428571429
3606,1
3206,1
3178,5.2
19836,1
19865,1
19625,3.625
19734,2.66666666666667
20509,1.25
20466,3.66666666666667
18948,4.22222222222222
18987,7.14285714285714
18644,4.5
18712,4.57142857142857
18758,7.875
19172,2.28571428571429
19202,1.5
19222,2
19532,1
19112,1
19101,1
1091,1.33333333333333
1591,7.85714285714286
1455,5.44444444444444
21668,1.71428571428571
21843,4.44444444444444
20978,8.71428571428571
22119,2
22042,1.25
21989,5.125
3507,2.55555555555556
3514,2
3518,1.6
3877,1
3806,2.5
3639,1
3658,1.25
3660,1
3778,2.4
3096,3
3285,1
3288,4.88888888888889
3827,2
4587,2.125
4423,1.25
4530,1.25
4604,2
4648,1.85714285714286
4665,1
4677,5.625
3924,2.42857142857143
3925,3.25
3948,1.5
3993,1.75
4040,6.55555555555556
4116,2.75
4301,2.375
4322,1.5
4096,1.75
1766,1.8
2064,1.33333333333333
1621,7.44444444444444
1279,2.5
1283,3.9
1452,5.77777777777778
1055,1.71428571428571
1329,1.83333333333333
1165,3.1
1210,8.16666666666667
1596,7.5
1606,2.71428571428571
1609,2.66666666666667
2637,2.33333333333333
2636,9.8
3179,5.625
2157,1.66666666666667
2175,2.875
2192,1.33333333333333
2197,2.44444444444444
2485,1.33333333333333
2528,2.88888888888889
2530,1
2540,1
9221,1.5
9158,16.1818181818182
8987,212.666666666667
8952,50.3333333333333
8188,21
8082,76
8088,30
8127,74.25
8132,35.25
7993,6.5
7953,2
10880,19.8888888888889
10941,10.6666666666667
10649,11
10664,14.6666666666667
11470,13.9090909090909
11502,6.63636363636364
11504,2
11348,13.6666666666667
11182,16.4
9812,25.6666666666667
10223,10.5
9578,9.4
9607,6.90909090909091
9673,12.1666666666667
9947,2.88888888888889
10366,3.63636363636364
10399,9.33333333333333
10414,2
10601,5.8
10140,1
10146,1
10162,1
10088,3.5
6053,6.55555555555556
6211,3.8
6425,5.11111111111111
6025,2.7
5550,46.5555555555556
5304,6.875
5132,1
5231,11.4444444444444
5547,9
5887,5.1
5431,3
5465,1
5794,1.25
6895,1
7253,3.6
6848,1
7309,9.27272727272727
7633,1
7654,47
7377,4.2
7437,1
7438,1
6844,6.6
7488,1.8
7517,1
6840,6.7
6302,42.9090909090909
6637,1
6317,1.875
6793,2
6331,16.2857142857143
11059,1
11061,6.25
11093,5.72727272727273
10933,1.5
10974,1.6
11393,7.4
8068,1.5
11166,9.7
10922,3.77777777777778
10916,4.66666666666667
10611,13.2727272727273
10851,1
11318,1
11320,1.66666666666667
11324,5.57142857142857
10894,16.5454545454545
10765,14.5454545454545
10794,29
10757,21.1818181818182
11426,20
11978,4.22222222222222
12055,1.8
12056,15.8
12141,3.44444444444444
12277,1.4
12297,4.11111111111111
12242,1.5
11821,6.33333333333333
11831,1.5
11508,37.3333333333333
11510,1.71428571428571
11516,3.42857142857143
11791,26
11898,1
11911,1.625
11918,2.5
12111,9.5
11757,5.25
8610,2
8616,1.66666666666667
8640,3.14285714285714
8648,3.22222222222222
8385,3
8418,12.2
8770,11.5
8777,2.8
8844,10.9
9182,4.28571428571429
8688,1.57142857142857
9191,1.77777777777778
7890,4
8259,12.1818181818182
8289,10.8333333333333
8104,5
9909,1
9912,1
9914,68.7142857142857
9926,19
9962,17
10562,16.6
10275,4.875
10048,1
10080,13
10081,3.42857142857143
9446,2.125
9089,2.5
9483,4.625
9492,1
9318,10.5
9676,4.11111111111111
9693,7.77777777777778
9704,4.88888888888889
9705,10.0909090909091
9722,5.7
9723,2.5
9743,2.83333333333333
9584,9.72727272727273
9621,4.8
9635,184.666666666667
9636,68.5
9655,34.5
13089,90
15083,3.72727272727273
14492,3.77777777777778
14497,2.4
14750,8.55555555555556
14771,2.66666666666667
14487,1.33333333333333
14416,2.66666666666667
14340,1.75
14394,5.85714285714286
15819,13.5714285714286
16390,7.2
15848,3.9
15555,1
15556,6.1
15557,7
15207,15.4545454545455
15570,1
15582,3
16309,2
13352,62.5
13453,1
13145,1.57142857142857
13162,1
12587,4.4
12636,6
14196,1
14009,1.5
14111,3.66666666666667
12929,3.2
12978,1.2
12982,3.71428571428571
12996,9.63636363636364
12866,3.75
13044,2.375
13763,2
13764,2.625
13765,8.72727272727273
3198,1.25
3065,4.8
2661,1
3166,2.66666666666667
2761,35.4545454545455
3767,1
3748,1
3503,6
3542,36.5
1264,6
1592,17.25
198,6.33333333333333
351,9
438,17.0909090909091
61,16.2
783,2.8
947,2
952,2.22222222222222
668,10.2857142857143
699,2
1752,15.5
2078,2
2144,2.875
2163,2.83333333333333
1917,8.5
1903,1
1909,10.2
6657,2.16666666666667
7538,3.5
7254,7
7268,3.625
7475,1.5
7854,6
7677,6.5
7683,3.44444444444444
7688,20.2
7690,1
7693,54.6666666666667
7697,30.0909090909091
7708,2.33333333333333
6321,24.6
6704,6.55555555555556
7065,5.77777777777778
4815,1.875
4656,1.66666666666667
4167,2.4
5522,2
5771,1
5797,1
5775,2.33333333333333
5783,1.6
5534,1
4695,8
4690,5.09090909090909
4687,1.85714285714286
5030,2
5292,2
5298,2
16478,1
11450,1
11198,1
11620,4.2
12100,1.5
11634,4.90909090909091
11640,3.90909090909091
11739,3.3
11891,1
11929,1.83333333333333
11091,2.9
10723,1.5
10831,2
10322,1.33333333333333
10361,1
10919,1
10874,3.83333333333333
10903,17
10912,16.4545454545455
12844,18.1818181818182
12868,9.09090909090909
12878,2
13462,2.83333333333333
13910,14
13943,1
14016,3
13795,2.83333333333333
12450,1.16666666666667
12621,1
7060,9.36363636363636
7214,5.1
6206,3.4
6231,8
6585,4.55555555555556
9734,2.75
9747,1.8
8936,7.27272727272727
9772,4.85714285714286
9942,2.75
9846,3.36363636363636
7986,6
8598,6.4
14003,1
19589,3.9
19592,32
19562,2
19167,4.42857142857143
19231,1
19695,5.875
19846,2.8
19871,3
19909,5
19808,3.22222222222222
19805,5.5
19758,2.5
18717,2.44444444444444
18379,2.28571428571429
18408,8.7
18537,1
18905,1
18906,27.75
18950,1
19038,1
18808,1
21911,2
21729,1
20692,17.6
20073,3
20102,1
21539,1
21559,1
21464,3.75
18352,1
15108,1
15628,1
15449,19.75
14562,8.72727272727273
14501,1.5
17353,1
17449,1
17257,1
17275,1.2
17938,1
17983,1.66666666666667
18097,1.5
18141,2.55555555555556
18258,2.5
18291,3.4
17530,3.6
17542,2.66666666666667
17813,7
17836,11
15845,2
15733,10.8
16495,4.7
16920,4.42857142857143
16990,3.5
17006,3.72727272727273
17074,1
16497,1
16610,6.72727272727273
16658,6.33333333333333
6155,8.27272727272727
19942,3.6
19585,4.81818181818182
19570,78.6
19992,40.25
20001,3
19821,1
19743,124.4
18807,9.3
19848,25.2727272727273
19137,1
19201,2
18973,82
18756,2
21462,43.5
21474,18.8
21491,3
21727,2
21753,7.6
21640,10.5454545454545
21616,5
20063,3.11111111111111
20069,1.5
20138,17.7
20930,3
20324,24.3636363636364
20418,5.22222222222222
20869,1.4
17300,4.375
17127,3.875
17149,1.5
17155,33.2727272727273
17206,1.5
17227,13.0909090909091
17721,2.57142857142857
17434,16
17437,2.5
17443,1
16712,19.1818181818182
16725,1
16486,1
16577,14.7272727272727
16609,1
16646,1
17003,12.3636363636364
17025,16.9090909090909
17041,1
17588,2
16940,7
16968,3
16978,4
18447,4.45454545454545
18508,6.3
18510,1
18515,7.90909090909091
19293,7.6
18528,1
18412,2.44444444444444
18432,4
18674,1
19368,2.5
18283,1
17534,6.28571428571429
17536,1
17537,3.25
18180,2.16666666666667
18227,4.8
18272,6.16666666666667
18287,8.1
18281,16
18158,14.4545454545455
17934,19.8181818181818
16473,2.75
4246,12.2
5523,12.0909090909091
5510,1
6132,1.66666666666667
4626,1.25
807,1
1594,16.3636363636364
22039,1
21999,44
21831,3.75
3059,7.33333333333333
1933,15.3333333333333
1753,7.83333333333333
2055,2.5
1910,1
2177,3.77777777777778
2343,1.5
1959,1.5
1899,1.33333333333333
1068,1.77777777777778
1093,1.875
1136,3
1242,5.9
1056,2.44444444444444
3261,11
3132,1.42857142857143
2702,2.625
2484,17.8181818181818
2930,5.42857142857143
18853,8.71428571428571
18668,1
19669,1.6
19677,2.4
18423,2.7
18405,2.55555555555556
19260,1.85714285714286
18234,1
18367,1
17821,7.5
17499,5.27272727272727
9266,21.2727272727273
9267,6.1
9272,2
9291,3
9293,1
10604,1
11845,1.5
11846,3.4
11848,3.8
14944,6.5
14952,13.1818181818182
413,8.81818181818182
15514,2.57142857142857
16768,1
19944,1
57,13.8181818181818
73,1.5
200,1
19812,2.83333333333333
21577,1
7771,10.3636363636364
7602,3.6
7348,6.27272727272727
7367,4.77777777777778
7279,16.1818181818182
6771,1.9
7166,4
7197,5.28571428571429
9759,1
10195,1.4
9888,5.44444444444444
9752,1.75
9034,1.8
9167,1
9610,13.375
9631,1.875
9650,1
9679,6.2
9680,1.57142857142857
10014,1.75
10670,1.28571428571429
10527,16.3
10119,4.2
8243,2.77777777777778
8535,10.75
7992,9.83333333333333
8887,5
8889,11
8932,1
8934,7.14285714285714
9029,20.2
9188,16.5
9168,5.5
8582,7
8585,4.7
4601,8.125
3608,5.71428571428571
3530,1
3999,33.2727272727273
3995,1
3887,1
6207,1
5700,4.66666666666667
5799,1
5062,1
5622,3.8
5876,2.6
5539,2.1
5888,5.2
16491,8.63636363636364
4536,1
3750,8.5
4987,2.2
5008,2
5866,1
5868,1
2509,1.2
13535,1
12777,1.5
12779,1.25
12800,1.5
15730,1
14688,6.4
14690,1
16466,11.75
15771,3.85714285714286
7527,3.25
6817,3.75
8003,4.27272727272727
10858,4.3
10313,1
11601,1
11033,1
8618,1
8291,1
9613,1
7251,2.25
7329,4.2
7494,3.28571428571429
6320,1.25
6287,1
6785,2.71428571428571
6912,5.63636363636364
6340,1
6327,1.33333333333333
6748,1.5
9620,9.09090909090909
9671,6.45454545454545
9685,6.18181818181818
9703,8
9714,3.75
10198,1
10235,1
9061,1
9452,7.54545454545455
9087,1
9516,1
9916,12.1818181818182
8114,10.6363636363636
8909,4.72727272727273
8912,1
8446,2.625
8198,6.81818181818182
8384,1.16666666666667
8395,6.9
4581,4.81818181818182
4404,1
4613,1
4659,1
3962,6.8
3977,67.1818181818182
4021,37.3333333333333
3798,15.3636363636364
4111,12
4114,1.5
4977,1.5
5937,1
6244,1.25
6469,1.33333333333333
6186,9.09090909090909
6028,1
5339,1
5461,2.28571428571429
5492,3.55555555555556
5803,5.81818181818182
17128,1.5
17191,3.9
17594,14.4545454545455
17913,5.7
18082,1
19265,1
19280,1
18251,1
18266,1
17356,5.18181818181818
16198,7.36363636363636
16168,10
16082,2
15599,7.36363636363636
15713,5.45454545454545
15820,1
20691,1
20122,1
20147,2.3
20162,1
20164,3.66666666666667
18687,2.8
19364,2.2
18819,1
19401,5.5
19297,5.5
19414,5.45454545454545
19699,5.18181818181818
19745,1
19169,4.44444444444444
19228,1.8
12334,8.2
12372,1.66666666666667
12249,2.1
12536,4.16666666666667
12547,7.75
13149,14.0909090909091
11211,8.81818181818182
10886,12.5
10888,15.7142857142857
11751,13.3333333333333
11440,15.3333333333333
11443,6.5
11482,22.2857142857143
11505,6.85714285714286
11672,4.1
11698,2
14473,2
14342,2.375
15457,2.125
15110,10.3
14667,8.3
14684,1.2
14695,1.2
14890,2.8
14940,3.6
12855,1.25
12902,1.875
12983,2
12759,3.2
12754,2
14214,1
13855,4.9
15978,3.6
15985,4.7
15620,4.2
15652,11.1818181818182
16292,2
16321,4.81818181818182
16325,4.16666666666667
14570,15.0909090909091
14578,3.14285714285714
14619,8.36363636363636
18257,4
19263,2
17878,1.33333333333333
18093,1.33333333333333
18611,2
18673,2
18694,4.83333333333333
18434,1.77777777777778
18466,4.22222222222222
18013,7.09090909090909
18503,1.625
17586,3.88888888888889
16636,14.2
16686,1.16666666666667
17357,1.75
17466,3.66666666666667
17308,1
17140,1.75
17188,4.1
17274,1
12153,1.77777777777778
11879,19.0909090909091
12560,1.4
13152,1.6
11871,2.55555555555556
12294,1.25
11049,12
10852,2.83333333333333
11511,10.4444444444444
11512,2.25
11602,1.25
11630,1
11509,3
11420,1
13780,3.8
13767,2.25
13769,2
13775,1
13941,4.7
14104,5.75
13985,12.7
12660,9
12682,7.1
12919,2.33333333333333
